1,46
30,78
10,29
29,37
25,101
35,127
21,68
10,44
38,158
13,3
50,171
53,209
38,166
21,71
47,101
52,115
1,-23
3,-15
50,197
54,118
19,103
14,10
24,56
21,25
8,-19
29,90
7,-30
20,44
30,119
15,81
7,35
11,-17
6,60
18,84
43,163
8,-13
36,128
16,58
41,119
44,111
29,126
22,101
22,13
31,69
13,51
14,-8
38,137
44,132
48,117
48,192
30,41
1,44
10,28
22,29
19,107
9,14
11,16
38,94
14,55
24,55
28,65
32,57
22,117
12,57
21,98
21,109
23,114
18,2
22,27
16,7
48,147
6,-17
21,44
1,57
53,186
4,-3
30,51
11,59
34,51
10,60
12,54
37,160
52,135
41,73
10,60
47,132
46,160
52,117
43,75
18,29
55,193
41,120
3,6
7,37
7,-31
30,119
50,146
34,145
9,49
10,82
47,109
46,108
28,35
49,144
21,89
21,10
32,84
36,71
13,2
42,93
15,-7
16,8
24,116
53,207
43,115
5,42
41,140
13,28
45,152
4,10
46,164
32,66
36,87
36,57
47,177
5,-18
43,105
16,13
21,49
55,166
21,89
8,16
33,124
26,45
18,71
36,161
31,95
40,146
17,15
11,43
12,84
36,54
38,132
37,152
41,80
40,126
3,-20
36,114
27,66
18,47
35,140
6,-29
24,38
28,81
10,20
13,0
17,69
48,104
48,185
26,28
44,149
3,50
17,-2
12,65
29,59
10,52
12,60
7,46
11,46
17,53
28,138
50,118
23,117
14,0
50,107
11,77
42,163
42,100
50,138
6,28
33,55
39,77
35,148
27,43
37,63
8,16
33,115
55,155
53,201
54,107
13,64
12,42
16,84
52,142
10,-12
17,11
38,159
15,56
22,67
35,141
7,-34
36,125
42,72
34,60
11,32
29,141
45,175
33,60
51,171
9,77
44,158
19,81
44,152
31,147
17,78
2,-46
43,138
55,182
50,99
40,107
21,18
29,87
44,88
34,95
48,161
2,34
19,65
41,72
54,150
42,165
27,127
34,151
35,72
22,99
29,41
20,27
6,54
44,106
27,30
48,161
24,29
47,95
37,73
15,47
1,25
19,3
29,92
50,116
35,71
26,118
38,113
15,96
11,30
22,108
48,99
54,198
13,19
36,70
7,22
6,55
14,-1
8,7
15,89
50,162
20,69
13,15
27,45
44,176
47,122
6,28
38,145
44,121
7,-1
34,140
14,12
20,15
55,126
48,189
13,49
7,5
15,73
39,141
7,23
21,113
6,39
51,186
20,80
49,121
10,51
16,29
2,0
25,87
33,90
54,172
41,130
38,167
32,147
53,150
13,42
53,142
2,-19
39,128
46,181
19,20
52,158
24,86
18,106
25,114
14,14
9,52
55,202
25,68
43,83
30,93
40,117
29,100
6,56
17,100
35,132
14,38
22,98
20,90
6,-18
5,-27
15,94
6,-10
33,45
33,79
33,149
55,159
35,149
19,9
9,50
7,50
53,180
49,110
15,65
9,-3
8,-17
39,124
21,58
11,11
21,46
54,112
46,108
20,28
36,74
31,95
30,74
30,94
54,217
33,105
17,26
32,47
46,89
38,69
39,131
47,180
41,136
33,71
5,61
38,71
4,28
36,163
6,-33
29,72
21,115
32,92
53,210
43,113
2,49
19,81
53,138
1,-1
43,83
50,95
1,-42
15,77
28,44
8,67
34,67
37,118
16,86
47,119
49,182
27,35
52,151
25,99
47,174
5,-11
36,122
6,25
45,148
10,12
31,134
8,18
16,77
21,83
17,-3
35,148
52,152
49,139
25,115
54,109
35,99
54,176
13,86
26,91
36,92
37,146
31,132
25,41
41,163
54,174
20,58
21,59
41,139
6,-11
37,71
45,125
46,117
19,15
38,145
51,121
36,77
7,6
44,136
45,150
9,48
47,107
29,86
14,1
27,105
27,60
49,159
12,24
24,125
39,160
12,66
49,108
24,32
9,38
4,45
46,120
55,146
44,86
54,217
50,96
44,180
18,48
13,-6
17,31
39,79
46,171
3,-25
18,39
52,132
5,20
18,15
19,98
44,135
16,54
17,13
53,207
17,62
17,71
26,130
53,147
34,104
8,66
47,165
19,13
48,92
38,80
28,43
41,158
52,192
45,139
25,110
21,67
44,187
51,163
2,41
16,42
20,81
24,81
5,2
4,-24
17,88
32,99
33,151
46,169
21,98
45,123
28,130
28,44
26,56
32,43
37,132
9,69
1,6
20,16
19,90
43,98
34,154
20,14
30,79
20,63
15,29
36,79
31,134
15,9
23,16
46,98
29,104
20,108
42,161
21,55
1,-36
47,178
49,155
20,81
42,85
50,171
24,115
6,-28
35,155
50,141
22,70
36,74
23,57
48,112
53,107
21,20
21,44
25,76
12,8
38,140
18,84
48,107
31,55
44,162
36,136
18,46
12,28
9,53
8,38
1,36
48,144
36,68
31,87
47,135
33,66
7,44
45,114
12,49
40,120
16,83
29,90
5,-15
11,65
49,114
6,-13
41,163
11,60
35,85
54,172
54,186
37,136
45,177
21,94
24,124
28,105
5,-24
21,49
32,55
48,127
13,47
4,20
24,75
13,24
54,217
29,69
14,66
26,131
49,102
1,38
53,146
21,53
33,92
27,110
23,124
1,41
51,196
42,127
8,-2
7,9
5,-25
8,-26
18,69
37,87
4,-41
29,38
15,24
28,89
53,120
46,134
16,36
20,100
33,55
6,-33
19,7
16,92
24,111
51,139
46,149
48,130
11,15
24,120
9,-7
46,93
40,88
44,148
14,51
1,48
10,68
3,-9
13,12
3,-13
53,199
11,19
35,131
21,97
32,66
30,35
25,103
54,108
23,108
8,36
30,74
9,-9
39,125
16,65
52,189
33,78
44,118
36,95
30,113
6,72
10,12
55,135
14,95
5,45
32,56
40,66
49,110
53,158
27,28
55,213
4,-26
20,34
16,73
17,78
43,105
28,70
33,146
44,158
21,78
16,45
50,121
15,57
31,142
23,70
26,92
39,162
20,24
9,28
24,97
20,16
3,41
42,133
27,67
44,119
17,11
9,66
41,133
49,92
52,202
50,149
12,23
2,22
30,102
51,189
23,38
48,188
26,128
53,196
47,94
43,173
34,61
17,7
15,99
30,117
37,142
13,46
51,120
28,64
31,77
2,19
48,162
10,72
51,192
51,207
32,88
22,34
47,166
48,121
31,55
28,78
14,9
20,67
8,-6
46,85
53,197
36,85
28,60
55,179
28,57
16,72
7,-6
22,15
3,62
7,-1
17,48
46,188
26,52
49,195
44,171
48,181
54,107
18,106
11,51
35,140
28,126
33,135
7,9
18,86
51,108
50,196
30,140
18,99
26,121
10,77
13,-7
17,90
25,105
52,130
50,165
48,173
10,-22
27,104
36,163
40,120
2,38
7,-7
42,174
41,96
25,79
36,149
11,43
3,-3
36,120
33,48
34,58
35,51
54,203
21,80
13,52
3,59
41,116
8,0
24,103
32,75
12,88
48,144
3,9
11,88
25,89
50,181
17,48
39,71
33,121
48,123
49,161
44,148
3,-42
46,115
55,219
28,134
41,92
53,197
22,116
41,89
42,142
48,95
50,164
39,98
7,68
55,147
49,133
52,104
17,88
34,150
1,-45
54,210
41,128
42,166
3,29
43,97
43,169
21,62
32,149
30,60
50,181
20,57
13,30
22,102
17,12
6,-2
48,108
22,106
43,135
29,116
8,-2
54,189
47,116
30,47
52,210
8,14
38,117
5,53
17,106
47,110
15,58
55,115
17,92
45,87
34,97
27,91
16,89
13,21
4,-33
14,-3
50,166
30,68
51,128
28,55
21,106
45,147
39,130
33,141
31,146
46,144
23,75
16,21
7,45
38,84
1,43
21,73
47,101
33,140
44,179
25,99
7,-28
36,86
20,79
35,139
10,-4
35,108
55,123
19,38
24,54
24,88
42,160
27,76
1,-7
20,27
12,81
43,127
2,26
14,57
7,-5
55,181
23,31
3,53
17,35
16,59
6,71
39,125
44,113
9,53
44,179
3,40
7,33
34,137
51,151
54,170
13,82
55,176
52,103
9,46
40,72
16,23
2,27
10,1
47,173
10,30
48,93
36,80
29,131
19,91
31,80
8,68
13,1
44,92
53,131
44,94
24,60
39,63
16,34
2,18
13,73
54,207
13,48
38,124
30,62
28,129
30,48
24,124
7,66
17,19
6,26
22,22
8,1
30,60
23,49
4,23
17,52
46,126
19,83
41,76
54,158
11,70
24,18
26,86
49,179
43,77
49,140
52,194
27,119
11,73
50,179
2,18
12,69
43,99
15,34
40,118
37,82
3,-45
34,87
25,128
44,121
13,92
52,190
52,202
10,-12
26,113
47,193
17,73
38,157
13,25
9,68
37,127
35,155
13,63
34,103
17,84
9,75
27,76
33,82
20,68
20,72
1,31
34,114
35,76
30,75
5,56
3,35
55,186
23,22
49,198
30,82
5,67
2,17
41,156
1,20
11,77
28,76
3,25
24,49
39,153
42,112
17,57
16,102
27,29
29,104
30,107
50,188
42,77
11,37
4,3
29,33
22,48
34,58
42,123
32,78
38,107
33,110
14,48
50,117
3,45
34,70
24,58
51,133
39,122
50,149
8,4
22,92
10,84
12,-18
32,86
53,184
33,54
24,93
15,-7
48,122
52,177
55,113
32,140
16,38
17,38
19,13
14,-6
55,122
55,200
16,94
43,139
34,121
5,1
4,36
34,97
47,172
12,50
19,84
11,73
14,84
24,98
31,61
36,122
40,118
42,131
21,28
6,47
44,183
31,121
26,62
55,180
38,106
40,139
21,53
23,51
20,33
8,12
34,96
42,113
25,22
46,138
21,96
21,37
20,78
47,135
13,77
3,-20
19,73
4,-28
51,143
28,106
7,57
42,103
16,89
5,-3
48,146
7,24
6,70
27,124
34,133
50,132
6,64
8,-3
53,125
55,215
10,11
35,113
10,-2
18,43
20,78
42,91
38,143
15,-6
48,106
34,136
7,-19
55,182
39,64
41,174
3,23
15,92
33,126
30,119
12,14
19,111
17,97
16,53
6,57
39,151
46,140
36,106
47,159
1,10
35,112
17,66
15,-8
37,107
23,121
13,45
23,58
5,-5
8,-2
20,61
52,208
40,145
14,-3
52,175
54,131
52,106
9,43
22,121
27,68
47,110
34,110
45,108
30,39
45,125
15,-8
11,38
51,191
26,121
42,117
19,59
51,202
54,151
49,198
21,101
36,100
1,2
38,91
24,47
10,10
12,82
39,125
7,61
43,118
9,4
14,75
8,-6
41,160
12,2
3,11
36,146
33,112
36,151
29,128
28,60
10,79
50,129
47,91
23,123
5,41
6,68
5,-26
27,95
5,23
22,27
18,7
29,120
10,33
37,153
43,172
18,25
34,109
8,19
52,171
17,3
34,150
14,47
37,102
16,68
51,203
31,118
33,79
1,-22
3,5
8,-10
45,169
44,99
5,39
8,38
11,25
5,41
41,149
11,28
23,15
19,96
35,52
23,102
43,130
18,22
31,142
34,69
20,62
22,18
55,206
5,44
35,148
33,86
30,108
42,148
40,126
11,36
40,96
35,123
24,67
23,82
20,98
20,68
25,26
52,136
13,25
23,91
43,144
15,92
41,95
11,2
46,174
38,150
26,90
16,81
5,46
10,83
1,-15
15,87
38,164
41,111
40,74
37,112
42,127
34,58
21,59
54,181
52,158
24,80
28,123
20,58
42,132
42,134
44,149
42,168
46,176
24,53
28,133
43,102
6,-20
11,-14
44,171
12,22
25,80
36,87
30,69
7,-2
35,117
7,54
8,-20
55,214
34,95
12,79
26,99
28,65
54,171
19,60
17,97
10,76
54,136
25,112
45,91
42,75
43,166
12,32
14,7
22,68
4,31
52,112
8,-24
5,-16
25,20
5,54
54,175
48,168
48,147
48,190
22,12
39,127
3,54
23,86
44,121
24,24
50,153
10,-2
23,16
22,61
55,125
8,35
30,78
21,62
23,98
19,83
6,6
9,52
36,58
36,107
3,27
7,64
41,85
1,50
6,39
40,125
35,160
26,65
3,-33
31,61
8,35
48,180
32,129
48,131
54,132
3,46
50,154
46,131
29,54
21,72
48,124
34,114
41,173
53,162
21,14
24,68
13,-9
8,20
32,151
6,23
37,136
15,15
7,29
9,64
45,82
52,197
50,131
43,74
40,105
36,86
33,105
27,41
2,-11
46,160
11,39
6,-29
16,15
5,61
31,147
51,143
11,56
2,36
42,109
54,182
35,145
41,96
50,136
48,149
42,163
15,45
10,71
37,135
55,166
16,33
36,78
27,99
33,112
5,23
32,146
27,68
36,159
18,77
3,-32
20,18
27,51
21,83
27,135
1,-24
43,129
5,21
10,20
26,62
15,85
14,51
5,34
15,51
31,114
49,124
13,73
19,25
11,41
11,-3
14,7
17,49
33,60
21,54
19,49
4,60
19,86
11,74
4,0
28,63
18,99
3,-7
8,51
18,103
22,28
34,117
33,127
18,21
45,181
33,111
26,35
3,28
8,63
21,64
34,74
26,24
38,91
7,20
42,174
4,-2
20,70
4,57
32,49
3,-10
29,67
10,-8
20,68
9,30
15,59
16,89
42,179
45,179
41,72
43,125
25,32
10,2
5,-35
1,-11
1,-9
2,60
14,43
10,-21
1,-38
1,-13
35,55
15,88
28,30
30,132
1,36
27,74
47,90
52,130
24,121
19,20
43,146
29,96
30,90
16,60
3,-6
6,7
42,129
34,70
5,-23
43,107
32,73
12,-4
29,70
49,197
27,34
50,162
45,181
24,86
40,123
4,59
31,145
6,36
23,104
26,131
7,26
13,71
42,137
23,23
52,110
17,26
16,55
47,194
35,77
2,-40
50,109
14,51
30,130
21,53
6,13
47,181
49,148
52,196
36,88
17,16
17,55
47,135
24,78
8,17
5,-32
8,-29
11,30
7,74
2,-8
25,113
11,1
15,44
38,113
30,75
2,-9
2,-12
9,64
10,-6
32,132
39,162
40,116
